JD,X,Y,Z,VX,VY,VZ
2460874.10000000,4.0530294347994489e-02,-3.9594551307924681e+00,2.6477503003119024e-01,-1.3853481068831703e-02,3.2803329982101621e-02,-1.4879879182078872e-03
2460874.20000000,3.9144945262591567e-02,-3.9561747039141251e+00,2.6462622496702659e-01,-1.3853499892513591e-02,3.2805206577701161e-02,-1.4881133361451062e-03
2460874.30000000,3.7759594331806520e-02,-3.9528940892352220e+00,2.6447740734963948e-01,-1.3853518104972578e-02,3.2807086299952458e-02,-1.4882389966387442e-03
2460874.40000000,3.6374241604016325e-02,-3.9496132864121738e+00,2.6432857715335439e-01,-1.3853535703070423e-02,3.2808969156212647e-02,-1.4883649003483764e-03
2460874.50000000,3.4988887147265703e-02,-3.9463322951464885e+00,2.6417973435450981e-01,-1.3853552683653195e-02,3.2810855153833779e-02,-1.4884910479340517e-03
2460874.60000000,3.3603531023464521e-02,-3.9430511151236614e+00,2.6403087892868493e-01,-1.3853569043551553e-02,3.2812744300197809e-02,-1.4886174400586421e-03
2460874.70000000,3.2218173294840322e-02,-3.9397697460284484e+00,2.6388201085139273e-01,-1.3853584779580576e-02,3.2814636602708017e-02,-1.4887440773872667e-03
2460874.80000000,3.0832814030391016e-02,-3.9364881875601436e+00,2.6373313009877264e-01,-1.3853599888539601e-02,3.2816532068780144e-02,-1.4888709605867080e-03
2460874.90000000,2.9447453280082147e-02,-3.9332064393714576e+00,2.6358423664481739e-01,-1.3853614367212434e-02,3.2818430705877852e-02,-1.4889980903277868e-03
2460875.00000000,2.8062091113554871e-02,-3.9299245011601958e+00,2.6343533046553280e-01,-1.3853628212366834e-02,3.2820332521459772e-02,-1.4891254672818252e-03
2460875.10000000,2.6676727594323327e-02,-3.9266423726081356e+00,2.6328641153616383e-01,-1.3853641420754717e-02,3.2822237523014934e-02,-1.4892530921230174e-03
2460875.20000000,2.5291362786227223e-02,-3.9233600533963036e+00,2.6313747983188790e-01,-1.3853653989111998e-02,3.2824145718053935e-02,-1.4893809655278502e-03
2460875.30000000,2.3905996759884619e-02,-3.9200775432202613e+00,2.6298853532850835e-01,-1.3853665914158465e-02,3.2826057114100152e-02,-1.4895090881745124e-03
2460875.40000000,2.2520629566889033e-02,-3.9167948417289584e+00,2.6283957799967983e-01,-1.3853677192597893e-02,3.2827971718725459e-02,-1.4896374607452939e-03
2460875.50000000,2.1135261278517791e-02,-3.9135119486164438e+00,2.6269060782106918e-01,-1.3853687821117636e-02,3.2829889539496795e-02,-1.4897660839230133e-03
2460875.60000000,1.9749891959929180e-02,-3.9102288635607247e+00,2.6254162476758153e-01,-1.3853697796388771e-02,3.2831810584011911e-02,-1.4898949583934127e-03
2460875.70000000,1.8364521676615182e-02,-3.9069455862390443e+00,2.6239262881405329e-01,-1.3853707115065951e-02,3.2833734859890489e-02,-1.4900240848445708e-03
2460875.80000000,1.6979150500854290e-02,-3.9036621163431762e+00,2.6224361993594564e-01,-1.3853715773787271e-02,3.2835662374765269e-02,-1.4901534639663104e-03
2460875.90000000,1.5593778485908599e-02,-3.9003784535182557e+00,2.6209459810656927e-01,-1.3853723769174346e-02,3.2837593136318018e-02,-1.4902830964526172e-03
2460876.00000000,1.4208405704732288e-02,-3.8970945974545228e+00,2.6194556330124685e-01,-1.3853731097831983e-02,3.2839527152225725e-02,-1.4904129829980343e-03
2460876.10000000,1.2823032224168765e-02,-3.8938105478261544e+00,2.6179651549453758e-01,-1.3853737756348256e-02,3.2841464430196594e-02,-1.4905431243000813e-03
2460876.20000000,1.1437658111403466e-02,-3.8905263043065594e+00,2.6164745466093076e-01,-1.3853743741294370e-02,3.2843404977961121e-02,-1.4906735210586603e-03
2460876.30000000,1.0052283440416704e-02,-3.8872418665836661e+00,2.6149838077553988e-01,-1.3853749049224557e-02,3.2845348803263126e-02,-1.4908041739754580e-03
2460876.40000000,8.6669082661807676e-03,-3.8839572342987427e+00,2.6134929381132560e-01,-1.3853753676676076e-02,3.2847295913896048e-02,-1.4909350837563897e-03
2460876.50000000,7.2815326633685279e-03,-3.8806724071381598e+00,2.6120019374326026e-01,-1.3853757620168971e-02,3.2849246317648670e-02,-1.4910662511079566e-03
2460876.60000000,5.8961567005505616e-03,-3.8773873847722147e+00,2.6105108054555137e-01,-1.3853760876206087e-02,3.2851200022341411e-02,-1.4911976767396893e-03
2460876.70000000,4.5107804466480318e-03,-3.8741021668704225e+00,2.6090195419233531e-01,-1.3853763441272957e-02,3.2853157035817357e-02,-1.4913293613635495e-03
2460876.80000000,3.1254039773855715e-03,-3.8708167531168107e+00,2.6075281465837175e-01,-1.3853765311837697e-02,3.2855117365933169e-02,-1.4914613056933250e-03
2460876.90000000,1.7400273494883960e-03,-3.8675311431487223e+00,2.6060366191626516e-01,-1.3853766484350938e-02,3.2857081020595723e-02,-1.4915935104470961e-03
2460877.00000000,3.5465063939102036e-04,-3.8642453366486071e+00,2.6045449594063180e-01,-1.3853766955245695e-02,3.2859048007707357e-02,-1.4917259763435615e-03
2460877.10000000,-1.0307260825656202e-03,-3.8609593332828229e+00,2.6030531670532131e-01,-1.3853766720937306e-02,3.2861018335202510e-02,-1.4918587041045032e-03
2460877.20000000,-2.4161027456812358e-03,-3.8576731327169331e+00,2.6015612418411099e-01,-1.3853765777823322e-02,3.2862992011038615e-02,-1.4919916944541819e-03
2460877.30000000,-3.8014792724432359e-03,-3.8543867346310110e+00,2.6000691835140050e-01,-1.3853764122283426e-02,3.2864969043186996e-02,-1.4921249481187275e-03
2460877.40000000,-5.1868556043295870e-03,-3.8511001386584165e+00,2.5985769917943224e-01,-1.3853761750679306e-02,3.2866949439669758e-02,-1.4922584658286300e-03
2460877.50000000,-6.5722316631000354e-03,-3.8478133444776175e+00,2.5970846664246006e-01,-1.3853758659354599e-02,3.2868933208504612e-02,-1.4923922483150282e-03
2460877.60000000,-7.9576073765989467e-03,-3.8445263517509782e+00,2.5955922071396931e-01,-1.3853754844634778e-02,3.2870920357741806e-02,-1.4925262963121995e-03
2460877.70000000,-9.3429826723023194e-03,-3.8412391601400531e+00,2.5940996136737249e-01,-1.3853750302827046e-02,3.2872910895454945e-02,-1.4926606105569503e-03
2460877.80000000,-1.0728357470864805e-02,-3.8379517693209002e+00,2.5926068857670281e-01,-1.3853745030220280e-02,3.2874904829731801e-02,-1.4927951917879990e-03
2460877.90000000,-1.2113731711922477e-02,-3.8346641789228393e+00,2.5911140231383423e-01,-1.3853739023084826e-02,3.2876902168711558e-02,-1.4929300407484935e-03
2460878.00000000,-1.3499105315384063e-02,-3.8313763886203023e+00,2.5896210255265195e-01,-1.3853732277672547e-02,3.2878902920529127e-02,-1.4930651581822616e-03
2460878.10000000,-1.4884478207233692e-02,-3.8280883980715963e+00,2.5881278926627116e-01,-1.3853724790216619e-02,3.2880907093352389e-02,-1.4932005448363259e-03
2460878.20000000,-1.6269850313077872e-02,-3.8248002069342122e+00,2.5866346242773247e-01,-1.3853716556931468e-02,3.2882914695372960e-02,-1.4933362014602893e-03
2460878.30000000,-1.7655221551692482e-02,-3.8215118148801328e+00,2.5851412201069668e-01,-1.3853707574012716e-02,3.2884925734796927e-02,-1.4934721288057107e-03
2460878.40000000,-1.9040591860825420e-02,-3.8182232215345793e+00,2.5836476798666297e-01,-1.3853697837636887e-02,3.2886940219882380e-02,-1.4936083276286490e-03
2460878.50000000,-2.0425961158487875e-02,-3.8149344265678846e+00,2.5821540032914136e-01,-1.3853687343961595e-02,3.2888958158883277e-02,-1.4937447986858754e-03
2460878.60000000,-2.1811329368756984e-02,-3.8116454296342446e+00,2.5806601901087028e-01,-1.3853676089125237e-02,3.2890979560086998e-02,-1.4938815427374132e-03
2460878.70000000,-2.3196696415322755e-02,-3.8083562303870226e+00,2.5791662400451221e-01,-1.3853664069246955e-02,3.2893004431805040e-02,-1.4940185605459189e-03
2460878.80000000,-2.4582062215035030e-02,-3.8050668284940694e+00,2.5776721528334900e-01,-1.3853651280426585e-02,3.2895032782363672e-02,-1.4941558528760493e-03
2460878.90000000,-2.5967426703706005e-02,-3.8017772235764475e+00,2.5761779281849861e-01,-1.3853637718744318e-02,3.2897064620141754e-02,-1.4942934204970331e-03
2460879.00000000,-2.7352789797401571e-02,-3.7984874153003334e+00,2.5746835658308925e-01,-1.3853623380260947e-02,3.2899099953514185e-02,-1.4944312641788440e-03
2460879.10000000,-2.8738151418243839e-02,-3.7951974033157470e+00,2.5731890654947609e-01,-1.3853608261017527e-02,3.2901138790889746e-02,-1.4945693846947683e-03
2460879.20000000,-3.0123511487958027e-02,-3.7919071872718670e+00,2.5716944268993697e-01,-1.3853592357035337e-02,3.2903181140701697e-02,-1.4947077828207757e-03
2460879.30000000,-3.1508869921419415e-02,-3.7886167668323489e+00,2.5701996497736807e-01,-1.3853575664315842e-02,3.2905227011398329e-02,-1.4948464593348852e-03
2460879.40000000,-3.2894226652455671e-02,-3.7853261416140356e+00,2.5687047338249935e-01,-1.3853558178840273e-02,3.2907276411481237e-02,-1.4949854150197598e-03
2460879.50000000,-3.4279581595138338e-02,-3.7820353112788863e+00,2.5672096787807075e-01,-1.3853539896569990e-02,3.2909329349448131e-02,-1.4951246506588406e-03
2460879.60000000,-3.5664934669585140e-02,-3.7787442754726857e+00,2.5657144843604740e-01,-1.3853520813446069e-02,3.2911385833831075e-02,-1.4952641670389431e-03
2460879.70000000,-3.7050285795506940e-02,-3.7754530338403645e+00,2.5642191502831568e-01,-1.3853500925389266e-02,3.2913445873187015e-02,-1.4954039649496193e-03
2460879.80000000,-3.8435634885754612e-02,-3.7721615860413240e+00,2.5627236762737959e-01,-1.3853480228299998e-02,3.2915509476088269e-02,-1.4955440451825184e-03
2460879.90000000,-3.9820981872121117e-02,-3.7688699316881258e+00,2.5612280620357419e-01,-1.3853458718057859e-02,3.2917576651160997e-02,-1.4956844085340071e-03
2460880.00000000,-4.1206326666633264e-02,-3.7655780704384481e+00,2.5597323072924416e-01,-1.3853436390522078e-02,3.2919647407027706e-02,-1.4958250558012665e-03
2460880.10000000,-4.2591669187353798e-02,-3.7622860019337776e+00,2.5582364117595807e-01,-1.3853413241531030e-02,3.2921721752345673e-02,-1.4959659877849115e-03
2460880.20000000,-4.3977009351928227e-02,-3.7589937258147370e+00,2.5567403751520390e-01,-1.3853389266902209e-02,3.2923799695797451e-02,-1.4961072052883514e-03
2460880.30000000,-4.5362347071131778e-02,-3.7557012417364097e+00,2.5552441971908613e-01,-1.3853364462432249e-02,3.2925881246081305e-02,-1.4962487091171389e-03
2460880.40000000,-4.6747682274671264e-02,-3.7524085493070105e+00,2.5537478775753847e-01,-1.3853338823896331e-02,3.2927966411949977e-02,-1.4963905000816215e-03
2460880.50000000,-4.8133014872476995e-02,-3.7491156481798757e+00,2.5522514160250348e-01,-1.3853312347048771e-02,3.2930055202152669e-02,-1.4965325789929964e-03
2460880.60000000,-4.9518344780504611e-02,-3.7458225379921335e+00,2.5507548122514578e-01,-1.3853285027622453e-02,3.2932147625473848e-02,-1.4966749466659571e-03
2460880.70000000,-5.0903671914281981e-02,-3.7425292183800316e+00,2.5492580659654823e-01,-1.3853256861328801e-02,3.2934243690723689e-02,-1.4968176039180481e-03
2460880.80000000,-5.2288996182456152e-02,-3.7392356889942722e+00,2.5477611768840913e-01,-1.3853227843857832e-02,3.2936343406728311e-02,-1.4969605515690074e-03
2460880.90000000,-5.3674317512594806e-02,-3.7359419494386636e+00,2.5462641447025330e-01,-1.3853197970877472e-02,3.2938446782369013e-02,-1.4971037904434438e-03
2460881.00000000,-5.5059635812478580e-02,-3.7326479993621335e+00,2.5447669691361408e-01,-1.3853167238034264e-02,3.2940553826523701e-02,-1.4972473213668541e-03
2460881.10000000,-5.6444950995902583e-02,-3.7293538383973859e+00,2.5432696498924517e-01,-1.3853135640952707e-02,3.2942664548106029e-02,-1.4973911451682945e-03
2460881.20000000,-5.7830262976223311e-02,-3.7260594661762316e+00,2.5417721866781723e-01,-1.3853103175235271e-02,3.2944778956055715e-02,-1.4975352626797295e-03
2460881.30000000,-5.9215571659905514e-02,-3.7227648823449284e+00,2.5402745792061499e-01,-1.3853069836462440e-02,3.2946897059328815e-02,-1.4976796747353698e-03
2460881.40000000,-6.0600876972323428e-02,-3.7194700865028087e+00,2.5387768271674732e-01,-1.3853035620191960e-02,3.2949018866937151e-02,-1.4978243821743731e-03
2460881.50000000,-6.1986178819053432e-02,-3.7161750782943317e+00,2.5372789302733129e-01,-1.3853000521959652e-02,3.2951144387889320e-02,-1.4979693858368239e-03
2460881.60000000,-6.3371477111675165e-02,-3.7128798573477106e+00,2.5357808882270233e-01,-1.3852964537278677e-02,3.2953273631230198e-02,-1.4981146865664320e-03
2460881.70000000,-6.4756771761318499e-02,-3.7095844232902531e+00,2.5342827007311136e-01,-1.3852927661639562e-02,3.2955406606031079e-02,-1.4982602852098739e-03
2460881.80000000,-6.6142062672210372e-02,-3.7062887757637060e+00,2.5327843674942241e-01,-1.3852889890510261e-02,3.2957543321379908e-02,-1.4984061826161230e-03
2460881.90000000,-6.7527349767475778e-02,-3.7029929143628637e+00,2.5312858882032113e-01,-1.3852851219335320e-02,3.2959683786421119e-02,-1.4985523796391829e-03
2460882.00000000,-6.8912632950430666e-02,-3.6996968387276472e+00,2.5297872625650070e-01,-1.3852811643536812e-02,3.2961828010296033e-02,-1.4986988771340201e-03
2460882.10000000,-7.0297912130382820e-02,-3.6964005484817140e+00,2.5282884902787112e-01,-1.3852771158513509e-02,3.2963976002182725e-02,-1.4988456759592943e-03
2460882.20000000,-7.1683187216178737e-02,-3.6931040432478035e+00,2.5267895710425631e-01,-1.3852729759640924e-02,3.2966127771286151e-02,-1.4989927769766920e-03
2460882.30000000,-7.3068458109750573e-02,-3.6898073226630839e+00,2.5252905045609170e-01,-1.3852687442271402e-02,3.2968283326828197e-02,-1.4991401810502494e-03
2460882.40000000,-7.4453724731916637e-02,-3.6865103863177446e+00,2.5237912905163240e-01,-1.3852644201733181e-02,3.2970442678087949e-02,-1.4992878890491132e-03
2460882.50000000,-7.5838986983674847e-02,-3.6832132338471020e+00,2.5222919286114037e-01,-1.3852600033331464e-02,3.2972605834341501e-02,-1.4994359018434360e-03
2460882.60000000,-7.7224244772003084e-02,-3.6799158648701917e+00,2.5207924185409247e-01,-1.3852554932347485e-02,3.2974772804902200e-02,-1.4995842203071293e-03
2460882.70000000,-7.8609498003406178e-02,-3.6766182790051154e+00,2.5192927599987786e-01,-1.3852508894038601e-02,3.2976943599110707e-02,-1.4997328453171923e-03
2460882.80000000,-7.9994746577462972e-02,-3.6733204758843976e+00,2.5177929526849629e-01,-1.3852461913638354e-02,3.2979118226324940e-02,-1.4998817777530302e-03
2460882.90000000,-8.1379990412626085e-02,-3.6700224550935547e+00,2.5162929962776426e-01,-1.3852413986355490e-02,3.2981296695960678e-02,-1.5000310184992418e-03
2460883.00000000,-8.2765229407516169e-02,-3.6667242162632299e+00,2.5147928904750488e-01,-1.3852365107375121e-02,3.2983479017430886e-02,-1.5001805684414704e-03
2460883.10000000,-8.4150463466721670e-02,-3.6634257590077675e+00,2.5132926349675416e-01,-1.3852315271857729e-02,3.2985665200186289e-02,-1.5003304284691896e-03
2460883.20000000,-8.5535692494345908e-02,-3.6601270829405657e+00,2.5117922294445877e-01,-1.3852264474939237e-02,3.2987855253705338e-02,-1.5004805994750234e-03
2460883.30000000,-8.6920916387554087e-02,-3.6568281876894346e+00,2.5102916736017505e-01,-1.3852212711731135e-02,3.2990049187484057e-02,-1.5006310823540571e-03
2460883.40000000,-8.8306135062372670e-02,-3.6535290728351479e+00,2.5087909671127306e-01,-1.3852159977319379e-02,3.2992247011077051e-02,-1.5007818780066540e-03
2460883.50000000,-8.9691348414984093e-02,-3.6502297380036084e+00,2.5072901096712935e-01,-1.3852106266765675e-02,3.2994448734036237e-02,-1.5009329873342642e-03
2460883.60000000,-9.1076556347526205e-02,-3.6469301828043998e+00,2.5057891009633099e-01,-1.3852051575106418e-02,3.2996654365951818e-02,-1.5010844112422392e-03
2460883.70000000,-9.2461758761639229e-02,-3.6436304068461460e+00,2.5042879406737473e-01,-1.3851995897352764e-02,3.2998863916442155e-02,-1.5012361506391435e-03
2460883.80000000,-9.3846955552012917e-02,-3.6403304097518752e+00,2.5027866284936506e-01,-1.3851939228490788e-02,3.3001077395143526e-02,-1.5013882064360612e-03
2460883.90000000,-9.5232146632185266e-02,-3.6370301910975478e+00,2.5012851640921796e-01,-1.3851881563480247e-02,3.3003294811751425e-02,-1.5015405795494405e-03
2460884.00000000,-9.6617331895838043e-02,-3.6337297505042554e+00,2.4997835471585514e-01,-1.3851822897256061e-02,3.3005516175958892e-02,-1.5016932708968598e-03
2460884.10000000,-9.8002511242595583e-02,-3.6304290875767515e+00,2.4982817773740720e-01,-1.3851763224727096e-02,3.3007741497497745e-02,-1.5018462813998698e-03
2460884.20000000,-9.9387684571571738e-02,-3.6271282019188149e+00,2.4967798544191230e-01,-1.3851702540776301e-02,3.3009970786128356e-02,-1.5019996119833017e-03
2460884.30000000,-1.0077285177491722e-01,-3.6238270931486198e+00,2.4952777779801552e-01,-1.3851640840260845e-02,3.3012204051629378e-02,-1.5021532635745621e-03
2460884.40000000,-1.0215801276361766e-01,-3.6205257608372445e+00,2.4937755477217052e-01,-1.3851578118010830e-02,3.3014441303839438e-02,-1.5023072371065118e-03
2460884.50000000,-1.0354316742878984e-01,-3.6172242046008982e+00,2.4922731633283604e-01,-1.3851514368830859e-02,3.3016682552594795e-02,-1.5024615335131844e-03
2460884.60000000,-1.0492831566747990e-01,-3.6139224240394330e+00,2.4907706244767772e-01,-1.3851449587498760e-02,3.3018927807771013e-02,-1.5026161537326610e-03
2460884.70000000,-1.0631345737621042e-01,-3.6106204187517110e+00,2.4892679308426724e-01,-1.3851383768765709e-02,3.3021177079272691e-02,-1.5027710987063681e-03
2460884.80000000,-1.0769859244452769e-01,-3.6073181883509808e+00,2.4877650821078184e-01,-1.3851316907356418e-02,3.3023430377023016e-02,-1.5029263693783692e-03
2460884.90000000,-1.0908372078079925e-01,-3.6040157324033650e+00,2.4862620779320457e-01,-1.3851248997967724e-02,3.3025687711005836e-02,-1.5030819666982706e-03
2460885.00000000,-1.1046884227351086e-01,-3.6007130505201173e+00,2.4847589179952295e-01,-1.3851180035270312e-02,3.3027949091202852e-02,-1.5032378916168961e-03
2460885.10000000,-1.1185395681706406e-01,-3.5974101422961171e+00,2.4832556019692942e-01,-1.3851110013907332e-02,3.3030214527635562e-02,-1.5033941450891934e-03
2460885.20000000,-1.1323906430532331e-01,-3.5941070073252388e+00,2.4817521295252074e-01,-1.3851038928494539e-02,3.3032484030354956e-02,-1.5035507280735235e-03
2460885.30000000,-1.1462416462516334e-01,-3.5908036452157321e+00,2.4802485003399774e-01,-1.3850966773620507e-02,3.3034757609430955e-02,-1.5037076415309451e-03
2460885.40000000,-1.1600925768226607e-01,-3.5875000555286900e+00,2.4787447140686453e-01,-1.3850893543845114e-02,3.3037035274994866e-02,-1.5038648864281500e-03
2460885.50000000,-1.1739434336241834e-01,-3.5841962378703394e+00,2.4772407703862889e-01,-1.3850819233701404e-02,3.3039317037175955e-02,-1.5040224637330960e-03
2460885.60000000,-1.1877942155730881e-01,-3.5808921918305110e+00,2.4757366689600155e-01,-1.3850743837694104e-02,3.3041602906143913e-02,-1.5041803744179399e-03
2460885.70000000,-1.2016449215807518e-01,-3.5775879169980160e+00,2.4742324094559567e-01,-1.3850667350299795e-02,3.3043892892098296e-02,-1.5043386194583219e-03
2460885.80000000,-1.2154955504885170e-01,-3.5742834129760337e+00,2.4727279915462747e-01,-1.3850589765967123e-02,3.3046187005257958e-02,-1.5044971998326427e-03
2460885.90000000,-1.2293461013256511e-01,-3.5709786793205529e+00,2.4712234148811321e-01,-1.3850511079115198e-02,3.3048485255903863e-02,-1.5046561165250288e-03
